title,date,author,link,category,website,content
"Transfer BRI Liga 1: Ditinggal Hanif Sjahbandi, Arema FC Berpeluang CLBK dengan Hendro Siswanto",2-4-2022,Drajat Sugiri,https://www.tribunnews.com/superskor/2022/04/02/transfer-bri-liga-1-ditinggal-hanif-sjahbandi-arema-fc-berpeluang-clbk-dengan-hendro-siswanto,biasa,tribun.com,"TRIBUNNEWS.COM - Arema FC harus rela melihat satu per satu amunisinya hengkang setelah BRI Liga 1 rampung digelar.Terbaru adalah Hainf Sjahbandi mengikuti jejak Carlos Fortes yang meninggalkan klub berjuluk Singo Edan ini.Menjadi kerugian tersendiri bagi klub berlogo kepala singa dengan lengan mengepal itu harus kehilangan sosok Hanif.Pemain 24 tahun ini tak hanya jago dalam memotong arus serangan lawan. Namun juga berkontribusi besar ketika membantu penyerangan.Hanif tergolong pemain senior di kubu Arema FC. Dia sudah lima musim membela klub kesayangan Aremania ini.Untaian kalimat perpisahan disampaikan oleh sang pemain melalui akun instagram resmi pribadinya, Sabtu (2/4/2022).""Terima kasih sebesar-besarnya kepada keluarga besar Arema FC, jajaran management, staff pelatih, staff official, para pemain, tim media, dan orang-orang yang ikut andil dalam karir saya selaman di Arema FC,"" tulis Hanif Sjahbandi.""Terima kasih sebanyak-banyaknya kepada Aremania/Aremanita dan orang-orang di mana pun dan dalam keadaan apapun selalu mendukung dan selalu percaya kepada saya.""Mohon maaf sebesar-besarnya atas kesalahan dan kekurangan selama saya berseragam Arema FC.""Sampai bertemu di lain kesempatan, terima kasih, saya pamit."""
"Dapat Cobaan dan Ujian Bertubi-tubi, Doddy Sudrajat Akui Kuat: Allah Sayang Sama Daddy",2-4-2022,Larasati Putri Wardani,https://www.tribunnews.com/seleb/2022/04/02/dapat-cobaan-dan-ujian-bertubi-tubi-doddy-sudrajat-akui-kuat-allah-sayang-sama-daddy,biasa,tribun.com,"TRIBUNNEWS.COM - Doddy Sudrajat akui Ramadan tahun ini dapat cobaan dan ujian yang bertubi-tubi.Kehilangan anaknya Vanessa Angel dan bercerai dengan istrinya, Puput Sudrajat.Doddy Sudrajat mengaku tak menginginkan hal itu terjadi, namun ia berprasangka bahwa Allah SWT sayang kepada dirinya.""Nggak menginginkan hal ini, Allah sayang sama Daddy, Allah sayang sama Mayang.""""Daddy diberi kekuatan seperti ini, ngga semua orang diberi cobaan seperti ini dan kuat,"" kata Doddy Sudrajat saat ditemui usai berziarah ke makam Vanessa Angel dikutip dari YouTube Seleb Oncam News, Jumat (1/4/2022).Namun, ayah Vanessa Angel itu akui kuat menghadapi cobaan ini lantaran dapat support dari keluarga.""Daddy mengucapkan terimakasih juga pada keluarga yang support Daddy, temen-temen Daddy yang support Daddy, tanpa mereka Daddy ngga kuat,"" papar Doddy Sudrajat.Banyak ujian hidup yang datang bertubi-tubi, Doddy Sudrajat yakin bisa menjalaninya dan kuat.""Sekarang jalani aja apa yang sudah Allah berikan, Daddy yakin Allah sayang sama Daddy, yakin Allah tau Daddy kuat, dan alhamdulillah kuat dan Daddy diberikan kesehatan,"" tutur pria usia 49 tahun itu.Bahkan, ia pasrah dan selalu berdoa kepada Allah SWT agar diberi kekuatan.""Daddy minta sama Allah 'ngga apa-apa dikasih masalah, dikasih cobaan tapi diberikan hambaMu ini kekuatan untuk menghadapi cobaan ini',"" pintanya.Doddy Sudrajat berharap, Ramadan tahun ini bisa lebih bersih dalam menjalankan ibadah.""Semoga di Ramadan nanti kita bisa lebih bersih lagi, puasa, salat, ya tarawih,"" bebernya.Baca berita terkait Doddy Sudrajat lainnya(Tribunnews.com/ Laras PW)"
"Anak Ingin Belajar Berpuasa? Penuhi Kebutuhan Cairan, Konsumsi Minumana Manis Secukupnya",2-4-2022,Aisyah Nursyamsi,https://www.tribunnews.com/kesehatan/2022/04/02/anak-ingin-belajar-berpuasa-penuhi-kebutuhan-cairan-konsumsi-minumana-manis-secukupnya,biasa,tribun.com,"Laporan Wartawan Tribunnews.com, Aisyah NursyamsiTRIBUNNEWS.COM, JAKARTA- Berpuasa meski tak diwajibkan untuk anak-anak, tak ada salahnya jika ingin belajar membiasakan buah hati kita berpuasa.Hanya saja perlu diperhatikan kebutuhan nutrisi dan cairan yang dibutuhkan oleh anak.Hal ini disampaikan oleh Dokter Spesialis Anak Konsultan Nutrisi dan Penyakit Metabolik, Prof dr Darmayanti Rusli Sjarif Ph D Sp A(K).Setidaknya selama berpuasa, orangtua perlu menjaga cairan pada anak. Agar dapat menjalankan puasa secara baik dan sehat.""Kalau puasa minum pas sahur dan berbuka. Kalau sahur kebutuhan cairan seseorang bisa berkisar antara 100 cc-200 cc perkilo. Jadi kalau minum sepanjang malam, suruh banyak minum,"" ungkapnya pada siaran Instagram IDAI, Sabtu (2/4/2022).Di sisi lain, dr Darmayanti tidak menyarankan pada orangtua untuk memberikan anak minuman berwarna dan berasa.Minum harus cukup dan jangan dikonsumsi secara berlebihan juga. Orangtua perlu membagi waktu anak saat minum.Karena kalau terlalu banyak minum di waktu yang bersamaan maka akan sering buang air kecilTidak hanya itu, terlalu banyak minum dapat membuat anak sedikit makan karena kapasitas lambung masih kecil."
"Isak Tangis Keluarga Sambut Jenazah Pasutri Sertu Eka & Sri Lestari, Korban Pembunuhan OTK di Papua",2-4-2022,Dewi Agustina,https://www.tribunnews.com/regional/2022/04/02/isak-tangis-keluarga-sambut-jenazah-pasutri-sertu-eka-sri-lestari-korban-pembunuhan-otk-di-papua,biasa,tribun.com,"Laporan Wartawan Tribun Jatim Network, Febrianto RamadaniTRIBUNNEWS.COM, SIDOARJO - Jenazah Prajurit TNI Sertu Eka Andrianto Hasugian (28) bersama jenazah istrinya, Sri Lestari Indah Putri (33) tiba di rumah duka, Dusun Sawo, Desa Dungus, Kecamatan Sukodono, Kabupaten Sidoarjo, Jumat (1/4/2022) sekitar pukul 19.30 WIB.Isak tangis keluarga menyambut kedatangan jenazah suami istria korban pembunuhan di Kabupaten Yalimo, Papua itu.Sertu Eka Andrianto Hasugian dan istrinya Sri Lestari Indah Putri menjadi korban pembunuhan OTK (Orang Tidak Dikenal) di Kabupaten Yalimo, Papua, Kamis (31/3/2022).Sertu Eka ditembak hingga meninggal, sedangkan sang istri wafat akibat bacokan senjata tajam.Sertu Eka Andriyanto dimakamkan di TPU Desa Dungus Sidoarjo.Sementara istrinya rencananya akan dimakamkan di kampung halamanya, Pati, Jawa Tengah.Setibanya di lokasi rumah duka, dilakukan salat jenazah oleh keluarga dan prajurit TNI.Selanjutnya pada pukul 20.05 WIB, jenazah Sertu Eka langsung diberangkatkan ke tempat pemakaman umum desa setempat.Sertu Eka Andriyanto bersama istrinya, meninggalkan dua anak berusia 4 dan 5 tahun."
Terungkap Alasan Baim Wong Minta Karyawan Berhenti Kerja saat Adzan hingga Mewajibkan Mengaji,2-4-2022,Siti Nurjannah Wulandari,https://www.tribunnews.com/seleb/2022/04/02/terungkap-alasan-baim-wong-minta-karyawan-berhenti-kerja-saat-adzan-hingga-mewajibkan-mengaji,biasa,tribun.com,"TRIBUNNEWS.COM - Artis sekaligus content creator, Baim Wong mengaku saat ini meminta karyawan untuk lebih memikirkan ibadah.Selain untuk menyambut bulan Ramadan, Baim Wong mulai mempersiapkan kantor baru dengan sistem kerja baru.Suami Paula Verhoeven ini mengaku akan meminta semua karyawan berhenti melakukan pekerjaan saat adzan berkumandang.Hal ini diungkap Baim Wong yang disiarkan YouTube Star Story pada 31 Maret 2022.""Kalo untuk menyambut ramadan, saya lagi mewajibkan mengaji. Bukannya apa-apa, sebelum ini saya ngobrol sama karyawan,"" terang Baim.Ia membeberkan alasan mewajibkan karyawan untuk mengaji karena takut.""Saya mewajibkan itu karena takut, namanya kita menjaga-jaga, kalau kita punya karyawan kalo nanti ditanya 'kok nyari uang aja, akhiratnya mana?"" Nanti saya yang ditanyain saya yang tanggung jawab sebagai ini (bos) saya nggak mau,"" lanjut Baim Wong.Baim juga sudah menyiapkan kantor baru untuk karyawan-karyawan.Di dalam kantor tersebut akan dibuat sistem berhenti bekerja saat adzan berkumandang.""Setelah ini saya ada kantor baru juga, di kantor baru itu ketika adzan (pekerjaan) berhenti semua, supaya saat pertanggung jawaban saya ditanyain semua jelas buat saya, karena saya takut banget, makanya saya prepare aja dari sekarang,"" pungkas Baim Wong."
"Pria di Jogja Lari Tanpa Busana setelah PSK yang Dikencaninya Teriak Minta Tolong, Ini Kronologinya",2-4-2022,Nanda Lusiana Saputri,https://www.tribunnews.com/regional/2022/04/02/pria-di-jogja-lari-tanpa-busana-setelah-psk-yang-dikencaninya-teriak-minta-tolong-ini-kronologinya,biasa,tribun.com,"TRIBUNNEWS.COM - Seorang pria berinisial MAA (29) di Yogyakarta lari tanpa busana.MAA kabur setelah pekerja seks komersial (PSK) yang dikencaninya berteriak minta tolong.Teriakan itu didengar oleh karyawan hotel.Diketahui, korban berteriak lantaran dianiaya oleh MAA.Satuan Reserse dan Kriminal (Satreskrim) Polresta Yogyakarta telah mengamankan MAA.Pria itu ditangkap karena menganiaya teman kencan di satu kamar Hotel di pusat Kota Yogyakarta, pada Sabtu (26/3/2022).Penganiayaan itu dipicu karena MAA tersingung diejek lemah saat berhubungan intim oleh FNI.Seusai melakukan penganiayaan kepada teman kencannya, MAA (29) warga Bangunjiwo, Kabupaten Bantul, kabur tanpa mengenakan pakaian.Kanit 3 Satreskrim Polresta Yogyakarta, Iptu Andika Arya Pratama mengatakan, MMA ditetapkan sebagai tersangka setelah terbukti melakukan penganiayaan terhadap FNI (30) yang tak lain adalah teman kencannya sendiri.Penganiayaan itu bermula ketika MAA bertransaksi seks dengan FNI melalui aplikasi kencan online pada Sabtu (31/3/2022)."
"Bacaan Doa Ziarah Kubur, Berikut Adab saat Melakukan Ziarah Kubur",2-4-2022,Arif Tio Buqi Abdulah,https://www.tribunnews.com/ramadan/2022/04/02/bacaan-doa-ziarah-kubur-berikut-adab-saat-melakukan-ziarah-kubur,biasa,tribun.com,"TRIBUNNEWS.COM - Ada beberapa hal yang perlu diperhatikan saat melakukan ziarah kubur, terutama mengenai adab dan tata cara ziarah kubur.Menjelang bulan Ramadhan, banyak umat muslim yang kemudian melakukan ziarah kubur.Dosen IAIN Metro Lampung, Muhammad Nasrudin mengatakan, ziarah kubur pada dasarnya sesuatu yang dibolehkan bahkan disunnahkan.Rasulullah dulu pernah melarang umatnya untuk melakukan ziarah kubur, tapi hal itu sudah diperbolehkan kembali.Berkaitan dengan hal ini, Rasulullah bersabda dalam salah satu haditsnya: كُنْتُ نَهَيْتُكُمْ عَنْ زِيَارَةِ الْقُبُورِ فَزُورُوهَا""Dahulu saya melarang kalian berziarah kubur, tapi (sekarang) berziarahlah kalian,"" (HR. Muslim).Pelaksanaan ziarah kubur mesti dilakukan dengan niat bersih, yakni untuk mengingat kematian.""Tujuannya untuk mengingatkan kematian. Rasul dulu pernah melarang untuk ziarah kubur.""""Ketika zaman jahiliyah dulu orang-orang datang ke kuburan untuk meratapi kematian, menangisi dijadikan tempat sesembahan, maka Rasul melarang untuk ziarah kubur."" ""Tapi ketika Islam sudah kuat, Rasul kemudian memperbolehkan ziarah kubur. Karena ziarah kubur dapat mengingatkan kita pada kematian,"" kata Nasruddin di Program Oase Tribunnews, Jumat (4/3/2022)."
"Bukan ke Nasdem, M Taufik Disebut Bakal Masuk PKB Usai Keluar dari Gerindra",2-4-2022,Danang Triatmojo,https://www.tribunnews.com/nasional/2022/04/02/bukan-ke-nasdem-m-taufik-disebut-bakal-masuk-pkb-usai-keluar-dari-gerindra,biasa,tribun.com,"TRIBUNNEWS.COM, JAKARTA - Politikus PKB sekaligus Ketua Fraksi PKB-PPP DPRD DKI Jakarta Hasbiallah Ilyas mengonfirmasi kabar M Taufik akan masuk ke PKB setelah keluar dari Partai Gerindra.Ia juga membenarkan Taufik akan melakukan kunjungan ke kantor PKB dalam waktu dekat.""Iya,"" singkat Hasbiallah membenarkan, Sabtu (2/4/2022).Diketahui Partai Gerindra sedang memproses pencopotan M Taufik dari kursi Wakil Ketua DPRD DKI Jakarta.Pencopotan ini disebut sebagai imbas hubungan tak harmonis antara M Taufik dengan internal Partai Gerindra. Taufik pun diwacanakan pindah partai akibat dari permasalahan tersebut.Jika sebelumnya Nasdem, PKB dikabarkan akan jadi pelabuhan politik Taufik berikutnya.Wakil Ketua Umum DPP PKB, Jazilul Fawaid mengaku tak mempermasalahkan jika Taufik benar bergabung ke PKB.Bahkan menurutnya wajar Taufik merapat ke PKB lantaran merupakan kader Nahdlatul Ulama (NU).""Namun Pak Taufik itu kader NU. Jadi wajar saja andai mau bergabung dan besarkan PKB di DKI,"" ucap Jazilul."
Tim Uji Petik Ditjen Hubla Periksa Kapal Penumpang di Pelabuhan Tanjung Perak,2-4-2022,Content Writer,https://www.tribunnews.com/kilas-kementerian/2022/04/02/tim-uji-petik-ditjen-hubla-periksa-kapal-penumpang-di-pelabuhan-tanjung-perak,biasa,tribun.com,"TRIBUNNEWS.COM - Direktorat Jenderal Perhubungan Laut terus memastikan pemenuhan standar kelaiklautan kapal menjelang Idul Fitri 1443 H/2022 di seluruh perairan Indonesia dengan melaksanakan uji petik kelaiklautan kapal.Setelah uji petik dilakukan di beberapa pelabuhan lainnya beberapa hari lalu, saat ini Tim Uji Petik Kantor Pusat melakukan pemeriksaan kapal penumpang di Pelabuhan Tanjung Perak Surabaya, Jawa Timur.Pada Kegiatan ini, uji petik dilakukan diatas kapal KIRANA VII dengan dipimpin oleh Kepala Sub Direktorat Rancang Bangun, Stabilitas dan Garis Muat Kapal, Direktorat Perkapalan dan Kepelautan, Muhamad Syaiful di dampingi oleh Tim Uji Petik dan petugas Marine Inspector dari Kantor Kesyahbandaran Utama (KSU) Tanjung Perak Surabaya.Muhamad Syaiful menjelaskan, uji petik ini bertujuan untuk memastikan dan menjamin kelaiklautan kapal yang meliputi faktor keselamatan, pengawakan kapal, manajemen keselamatan pengoperasian kapal dan pencegahan pencemaran dari kapal, pemuatan dan status hukum kapal yang akan digunakan sebagai angkutan lebaran 1443H/2022.“Pemeriksaan kapal atau uji petik ini merupakan pelaksanaan dari Surat Keputusan Direktur Perkapalan dan Kepelautan nomot KP-DK 8 Tahun 2022 tentang Pembentukan Tim Pelaksanaan Kegiatan Pengendalian Transportasi Laut Pada Masa Idul FItri 1443 H/ 2022,"" kata Syaiful.Dalam pelaksanaan uji petik atau pemeriksaan kapal dimaksud, Tim Uji Petik langsung memeriksa kapal KIRANA VII mengingat kapal tersebut akan langsung melayani para penumpang yang akan melakukan embarkasi dan debarkasi.Pemeriksaan pada kapal KIRANA VII selain dilakukan pemeriksaan terhadap dokumen kapal dan certifikat juga pada deck kapal seperti testing watertight door, lifeboat swing out, lifeboat engine, emergency alarm, radio di anjungan include emergency steering gear, dan pemeriksaan mesin yang meliputi testing ows alarm, emergency generator include testing fire pump on nozzle seaside, emergency steering gear with anjungan (by call).“Setelah dilakukan pemeriksaan, Tim Uji Petik berkesimpulan bahwa secara umum kondisi kapal penumpang di Pelabuhan Tanjung Perak dalam keadaan baik dan laik laut serta siap untuk melayani angkutan laut Lebaran 1443 H/2022 di Pelabuhan Tanjung Perak Surabaya. Tim Uji Petik hanya menemukan beberapa kekurangan minor pada kapal yang diperiksa,” ujar Syaiful.Terhadap beberapa temuan minor, Tim Uji Petik memberikan  catatan rekomendasi untuk segera dilengkapi dan diperbaiki. Apabila sampai batas waktu tersebut belum dipenuhi juga oleh pemilik kapal,  maka kapal tersebut dilarang untuk dioperasikan  angkutan Lebaran 1443 H/2022.Sebagai informasi, kegiatan uji petik atau pemeriksaan kelaiklautan kapal ini merupakan kegiatan rutin yang dilaksanakan Direktorat Jenderal Perhubungan Laut dan seluruh jajarannya setiap tahunnya menjelang perayaan Idul Fitri sebagai upaya untuk menjamin keselamatan dan kemananan pelayaran bagi semua kapal penumpang yang akan digunakan masyarakat.(*)"
Dua Bersaudara di Sarolangun Jambi Kedapatan Timbun 10 Ton Solar,2-4-2022,Dewi Agustina,https://www.tribunnews.com/regional/2022/04/02/dua-bersaudara-di-sarolangun-jambi-kedapatan-timbun-10-ton-solar,biasa,tribun.com,"TRIBUNNEWS.COM, SAROLANGUN - Hermanto (41) dan Saifulloh (53), warga Desa Gurun, Kecamatan Mandiangin, Kabupaten Sarolangun diamankan Polres Sarolangun.Kakak dan adik itu kedapatan menimbun BBM bersubsidi jenis Biosolar dari dua SPBU yang berada di Desa Durian Luncuk, Kecamatan Bathin XXIV, Kabupaten Batanghari dan SPBU Desa Gurun Mudo, Kecamatan Mandiangin, Kabupaten Sarolangun.Kapolres Sarolangun AKBP Anggun Cahyono mengatakan, dua tersangka tersebut diamankan di lokasi yang berbeda, di kediamannya masing-masing.""Personel menemukan tumpukan tedmond berwarna putih diduga beris BBM jenis solar yang berada di bawah rumah Hermanto. Selanjutnya personel melakukan interogasi dan meminta penjelaskan BBM yang berada di bawah rumahnya, benar bahwa BBM itu bersubsidi,"" kata Kapolres, Jum'at (1/3/2022).Sedangkan Saifulloh diamankan di lokasi yang berbeda.Kapolres mengatakan, personel menemukan satu unit Mobil Carry yang bermuatan jeriken yang diduga berisikan BBM solar yang terparkir di teras rumah Saifulloh.""Personel melakukan interogasi terhadap Saifulloh dan meminta penjelasan BBM yang berada di dalam jeriken tersebut. BBM bersubsidi jenis Bio Solar yang didapatkan dari SPBU yang sama dengan Hermanto,"" ujarnya.Pelaku dan barang bukti dibawa ke Mako Polres Sarolangun guna proses lebih lanjut.Dari kedua tersangka pihaknya mengamankan 60 buah jeriken berukuran 35 liter yang diduga berisi BBM Subsidi, Bio Solar dengan total 2.000 liter 2 ton.Delapan buah tedmond berukuran 1.000 liter yang diduga berisi BBM subsidi Bio Solar, dengan total 8.000 liter 8 ton.Selain itu, 3 tedmon berukuran 1.000 liter dalam keadaan kosong, 1 buah mesin merk robin warna kuning yang sudah di modifikasi dengan 2 buah selang yang menempel pada kepala keong, serta 1 unit mobil Carry berwarna hitam.Kapolres mengatakan, pelaku dikenakan Pasal 55 UU RI No 22 Tahun 2001 Tentang Minyak dan Gas Bumi sebagaimana telah diubah dengan pasal 55 UU RI No 11 Tahun 2020 Tentang Cipta Kerja Jo Pasal 55 ayat (1) Ke-1 KUHP atau. Pasal 54 Jo pasal 28 ayat (1) UU RI No. 22 Tahun 2001, tentang Migas Jo Pasal 55 ayat (1) ke-1 KUHP.""Dengan ancaman pidama penjara paling lama 6 tahun dan denda Rp 60 miliar,"" ujarnya. (Tribun Jambi/Rifani Halim)Artikel ini telah tayang di TribunJambi.com dengan judul Kakak Beradik di Sarolangun Timbun Solar 10 Ton, Ini yang Kemudian Terjadi"
"Surya Insomnia Tak Mau Paksa Anak Puasa, Ini Caranya Beri Penjelasan Pada Sang Buah Hati",2-4-2022,Fauzi Nur Alamsyah,https://www.tribunnews.com/seleb/2022/04/02/surya-insomnia-tak-mau-paksa-anak-puasa-ini-caranya-beri-penjelasan-pada-sang-buah-hati,biasa,tribun.com,"Laporan Wartawan Tribunnews.com, Fauzi AlamsyahTRIBUNNEWS.COM, JAKARTA - Presenter Surya Insomnia tidak mau memaksa ketiga anak-anaknya untuk ikut berpuasa.Hal itu dikarenakan usia anak-anaknya yang masih cukup kecil. Namun dirinya tetap akan mengajarkan putri sulungnya untuk menjalankan ibadah puasa.""Untuk mulai belajar puasa ia, cuma untuk yang paling gede umur 6 tahun ya diajarin tapi gue juga engga mau segitu kencengnya ngajarin anak-anak,"" ucap Surya Insomnia, Jumat (1/4/2022).Bahkan sebagai orangtua, dirinya tidak mau memberikan iming-iming apabila sang anak menyelesaikan puasanya hingga selesai.Sebab dirinya tak mau jika nanti ketiga buah hatinya melakukan sesuatu karena hadiah.""Sistem reward itu kalau gue sama bini gue engga gw omongin dari awal reward it's reward kalau dari awal namanya janji, gue takut dia kalau melakukan itu nanti dia cuma ingin hadiahnya,"" ucap Surya.Lebih lanjut yang harus ia lakukan saat ini adalah memberikan penjelasan kenapa umat Islam wajib menjalankan ibadah puasa""Yang harus diperhatikan adalah dia harus mengerti kenapa harus puas, untuk apa, dah gituh,"" pungkas Surya."
"Timnas Indonesia U-19 Masih Lemah di 3 Hal Ini, Shin Tae-yong Berikan Latihan ala Korea Selatan",2-4-2022,Guruh Putra Tama,https://www.tribunnews.com/superskor/2022/04/02/timnas-indonesia-u-19-masih-lemah-di-3-hal-ini-shin-tae-yong-berikan-latihan-ala-korea-selatan,biasa,tribun.com,"TRIBUNNEWS.COM - Timnas Indonesia U-19 terus mematangkan diri untuk tampil di Piala Dunia U-20 2023 mendatang.Berbagai laga uji coba juga sudah dijalani tim Garuda Nusantara ini.Dari deretan pertandingan tersebut, timnas Korea Selatan menjadi lawan merepotkan bagi Timnas Indonesia U-19.Pasalnya, skuat Negeri Ginseng mampu menggelontorkan total 12 gol dalam dua kali uji coba tersebut.Sedangkan Ronaldo Kwateh cs baru bisa membuat satu gol ke gawang Korea Selatan.Pelatih Shin Tae-yong pun melakukan evaluasi terkait performa anak asuhnya.STY lantas menyimpulkan para penggawa Garuda Nusantara masih kurang kuat dalam tiga hal sekaligus.Ketiga hal tersebut adalah kekuatan, kelincahan dan kemampuan melompat para pemain.Untuk itu, pelatih berumur 51 tahun tersebut akan menggeber latihan terkait ketiga faktor tersebut.“Sampai tiga hari ke depan kami akan fokus untuk menguatkan fisik,"" ungkap Shin, dikutip dari tayangan di kanal YouTube PSSI."
"Imbas Peluncuran Rudal Balistik, 5 Perusahaan Korea Utara Hadapi Sanksi Baru dari AS",2-4-2022,Yurika Nendri Novianingsih,https://www.tribunnews.com/internasional/2022/04/02/imbas-peluncuran-rudal-balistik-5-perusahaan-korea-utara-hadapi-sanksi-baru-dari-as,biasa,tribun.com,"TRIBUNNEWS.COM - Amerika Serikat pada Jumat (1/4/2022) menjatuhkan sanksi baru terhadap Korea Utara.Sanksi diberikan kepada lima entitas yang dituduh memberikan dukungan untuk pengembangan senjata pemusnah massal dan program rudal balistik Korea Utara, meningkatkan tekanan pada Pyongyang menyusul serangkaian peluncuran rudal baru-baru ini.Mengutip CNA, Departemen Keuangan AS dalam sebuah pernyataan mengatakan tindakan hari Jumat menargetkan Kementerian Industri Roket, yang dikatakannya adalah organisasi penelitian dan pengembangan senjata pemusnah massal Korea Utara yang terkait langsung dengan pengembangan rudal balistik antarbenua (ICBM) baru.Sanksi juga menunjuk empat anak perusahaan organisasi Hapjanggang Trading Corporation, Korea Rounsan Trading Corporation, Sungnisan Trading Corporation, dan Unchon Trading Corporation.Langkah tersebut menyusul meningkatnya ketegangan dengan Korea Utara menyusul dua uji coba rudal balistik pada 26 Februari dan 4 Maret yang melibatkan sistem ICBM baru yang sedang dikembangkan Korea Utara.Juga uji coba ICBM penuh pertama minggu lalu yang dilakukan oleh Korea Utara sejak 2017.""Uji coba rudal balistik provokatif DPRK (Republik Demokratik Rakyat Korea) merupakan ancaman nyata bagi keamanan regional dan global dan secara terang-terangan melanggar resolusi Dewan Keamanan PBB,"" kata Menteri Keuangan Janet Yellen dalam pernyataannya.“Amerika Serikat berkomitmen untuk menggunakan otoritas sanksi kami untuk menanggapi pengembangan senjata pemusnah massal dan rudal balistik DPRK yang berkelanjutan,” tambahnya.Pejabat Korea Selatan juga telah melaporkan pembangunan baru di satu-satunya situs uji coba nuklir yang diketahui Korea Utara, yang ditutup pada 2018.Ada tanda-tanda yang meningkat bahwa Korea Utara dapat segera menguji senjata nuklir untuk pertama kalinya sejak 2017 dalam upaya untuk meningkatkan persenjataannya dan meningkatkan tekanan politik, kata pejabat dan analis AS dan Korea Selatan."
"Jadwal Imsakiyah Kota Bandar Lampung selama Ramadan 2022/1443 H, Berikut dengan Niat Puasa",2-4-2022,Ika Nur Cahyani,https://www.tribunnews.com/ramadan/2022/04/02/jadwal-imsakiyah-kota-bandar-lampung-selama-ramadan-20221443-h-berikut-dengan-niat-puasa,biasa,tribun.com,"TRIBUNNEWS.COM - Berikut jadwal Imsakiyah Kota Bandar Lampung, Provinsi Lampung selama Ramadan 1443 H.Kementerian Agama menetapkan awal puasa 1 Ramadan 1443 H jatuh pada Minggu (3/4/2022).Berikut jadwal Imsakiyah Kota Bandar Lampung Ramadan 1443 H, dikutip Tribunnews.com dari Bimas Islam Kemenag:1 Ramadan 1443 H (3 April 2022)Imsak: 04:36Subuh: 04:46Zuhur: 12:06Asar: 15:20Magrib: 18:07Isya: 19:162 Ramadan 1443 H (4 April 2022)Imsak: 04:36Subuh: 04:46Zuhur: 12:06Asar: 15:20Magrib: 18:07Isya: 19:153 Ramadan 1443 H (5 April 2022)Imsak: 04:36Subuh: 04:46Zuhur: 12:06Asar: 15:20Magrib: 18:06Isya: 19:154 Ramadan 1443 H (6 April 2022)"
"Mandiri Festival Properti Indonesia Online Tawarkan Bunga Mulai 3,63 Persen",2-4-2022,Eko Sutriyanto,https://www.tribunnews.com/bisnis/2022/04/02/mandiri-festival-properti-indonesia-online-tawarkan-bunga-mulai-363-persen,biasa,tribun.com,"TRIBUNNEWS.COM, JAKARTA –  Bank Mandiri menggelar Mandiri Festival Properti Indonesia (MFPI) Online  yang akan menghadirkan lebih dari 400 proyek pengembang.MFPI Online 2022 ini sendiri berlangsung sejak selama tiga bulan, mulai 31 Maret sampai 30 Juni 2022 mendatang. Executive Vice President Consumer Loans Group Bank Mandiri, Ignatius Susatyo Wijoyo mengatakan, pameran ini menjadi salah satu strategi untuk memperluas penetrasi bisnis KPR Bank Mandiri.""Kami menargetkan, ajang pameran online ini akan diakses oleh 2,5 juta visitor dan memberikan transaksi yang memuaskan nasabah,"" kata Ignatius Susatyo saat temu media secara daring belum lama ini.Untuk mencapai target seperti yang diharapkan, Bank Mandiri menawarkan cicilan hunian dengan Mandiri KPR spesial, dengan bunga paling kompetitif yakni suku bunga KPR 3,63% dengan masa fixed rate 3 tahun untuk minimal tenor 12 tahun.Kemudian 4,84% dengan fixed rate 5 tahun dan minimal tenor 15 tahun, 8,50% dan 9,25% fix rate 10 tahun untuk minimal tenor 10 tahun.Selain program KPR Mandiri, pencari properti turut dimanjakan dengan adanya segudang promo developer.Pengunjung MFPI Online 2022 dapat menikmati subsidi PPN sampai 130 juta rupiah, free biaya KPR, free biaya BPHTB, free asuransi jiwa, bonus emas murni, serta beragam promo menarik lainnya, dengan cicilan mulai 1 jutaan.“Lewat platform digital yang kini jadi media utama masyarakat yang bermimpi untuk memiliki rumah impian, Bank Mandiri bekerja sama dengan Rumah123.com sebagai property marketplace untuk mempermudah mimpi tersebut dengan Mandiri KPR,” tambah Ignatius.MFPI Online 2022 diikuti oleh project developer yang tersebar tidak hanya di Pulau Jawa, namun juga hingga Bali, Kalimantan, Sumatera, dan Sulawesi.Beberapa nama developer terkemuka Indonesia yang menawarkan project terbaiknya di MFPI 2022 seperti Ciputra, Sinar Mas Land, Summarecon, Metland, Pakuwon, Jaya Real Property, dan masih banyak lainnya.Country Manager Rumah123.com, Maria Herawati Manik, mengatakan, beragam properti pilihan, baik itu rumah tapak maupun apartemen berbagai tipe hadir dengan penawaran istimewa hanya di www.mandirifestivalproperti.com mulai 31 Maret hingga 30 Juni 2022.“Buat para pencari properti yang tidak ingin kerepotan untuk pergi keluar saat harus mengurus kebutuhan pembelian hunian impiannya, kami telah mempersiapkan tim customer service khusus yang selalu sedia untuk membantu menjawab pertanyaan yang mungkin dimiliki pengunjung,” lanjut Maria."
