Tanggal : 25-04-2022 20:41:09 | Waktu Scraping Liputan6.com : 56.604419469833374 detik | Banyak row : 84 | Banyak column : 7 
Tanggal : 26-04-2022 09:41:27 | Waktu Scraping Tribunnews.com : 5.191359281539917 detik | Banyak row : 61 | Banyak column : 7 
Tanggal : 26-04-2022 09:41:27 | Waktu Scraping Detik.com : 107.03240513801575 detik | Banyak row : 51 | Banyak column : 7 
Tanggal : 26-04-2022 09:41:27 | Waktu Scraping Total Waktu Scraping Ketiga Website : 165.33217477798462 detik | Banyak row : 187 | Banyak column : 7.0 
Tanggal : 26-04-2022 10:41:27 | Waktu Scraping Liputan6.com : 54.08607029914856 detik | Banyak row : 80 | Banyak column : 7 
Tanggal : 26-04-2022 10:41:27 | Waktu Scraping Tribunnews.com : 4.784050703048706 detik | Banyak row : 60 | Banyak column : 7 
Tanggal : 26-04-2022 10:41:27 | Waktu Scraping Detik.com : 110.02946758270264 detik | Banyak row : 51 | Banyak column : 7 
Tanggal : 26-04-2022 10:41:27 | Waktu Scraping Total Waktu Scraping Ketiga Website : 168.8995885848999 detik | Banyak row : 191 | Banyak column : 7.0 
Tanggal : 26-04-2022 11:41:28 | Waktu Scraping Liputan6.com : 53.30276322364807 detik | Banyak row : 80 | Banyak column : 7 
Tanggal : 26-04-2022 11:41:28 | Waktu Scraping Tribunnews.com : 4.888545989990234 detik | Banyak row : 58 | Banyak column : 7 
Tanggal : 26-04-2022 11:41:28 | Waktu Scraping Detik.com : 109.62402439117432 detik | Banyak row : 50 | Banyak column : 7 
Tanggal : 26-04-2022 11:41:28 | Waktu Scraping Total Waktu Scraping Ketiga Website : 167.81533360481262 detik | Banyak row : 188 | Banyak column : 7.0 
Tanggal : 26-04-2022 12:41:29 | Waktu Scraping Liputan6.com : 56.00255560874939 detik | Banyak row : 80 | Banyak column : 7 
Tanggal : 26-04-2022 12:41:29 | Waktu Scraping Tribunnews.com : 4.977235317230225 detik | Banyak row : 59 | Banyak column : 7 
Tanggal : 26-04-2022 12:41:29 | Waktu Scraping Detik.com : 106.59262657165527 detik | Banyak row : 52 | Banyak column : 7 
Tanggal : 26-04-2022 12:41:29 | Waktu Scraping Total Waktu Scraping Ketiga Website : 167.5724174976349 detik | Banyak row : 191 | Banyak column : 7.0 
Tanggal : 26-04-2022 13:41:31 | Waktu Scraping Liputan6.com : 57.94447922706604 detik | Banyak row : 80 | Banyak column : 7 
Tanggal : 26-04-2022 14:41:31 | Waktu Scraping Liputan6.com : 57.684876918792725 detik | Banyak row : 82 | Banyak column : 7 
Tanggal : 26-04-2022 15:41:31 | Waktu Scraping Liputan6.com : 58.95766735076904 detik | Banyak row : 83 | Banyak column : 7 
Tanggal : 26-04-2022 15:41:31 | Waktu Scraping Tribunnews.com : 5.6337385177612305 detik | Banyak row : 58 | Banyak column : 7 
Tanggal : 26-04-2022 15:41:31 | Waktu Scraping Detik.com : 111.1970145702362 detik | Banyak row : 47 | Banyak column : 7 
Tanggal : 26-04-2022 15:41:31 | Waktu Scraping Total Waktu Scraping Ketiga Website : 175.78842043876648 detik | Banyak row : 188 | Banyak column : 7.0 
Tanggal : 26-04-2022 16:41:32 | Waktu Scraping Liputan6.com : 56.764599561691284 detik | Banyak row : 83 | Banyak column : 7 
Tanggal : 26-04-2022 16:41:32 | Waktu Scraping Tribunnews.com : 5.020648956298828 detik | Banyak row : 58 | Banyak column : 7 
Tanggal : 26-04-2022 16:41:32 | Waktu Scraping Detik.com : 110.72772669792175 detik | Banyak row : 46 | Banyak column : 7 
Tanggal : 26-04-2022 16:41:32 | Waktu Scraping Total Waktu Scraping Ketiga Website : 172.51297521591187 detik | Banyak row : 187 | Banyak column : 7.0 
