Tanggal : 29-04-2022 17:43:51 | Waktu Scraping Liputan6.com : 63.11934423446655 detik | Banyak row : 84 | Banyak column : 7 
Tanggal : 29-04-2022 22:44:02 | Waktu Scraping Detik.com : 103.50835275650024 detik | Banyak row : 41 | Banyak column : 7 
Tanggal : 29-04-2022 22:44:02 | Waktu Scraping Total Waktu Scraping Ketiga Website : 166.53116464614868 detik | Banyak row : 171 | Banyak column : 7.0 
Tanggal : 29-04-2022 23:44:04 | Waktu Scraping Liputan6.com : 62.22848844528198 detik | Banyak row : 83 | Banyak column : 7 
Tanggal : 29-04-2022 23:44:04 | Waktu Scraping Tribunnews.com : 6.1524248123168945 detik | Banyak row : 50 | Banyak column : 7 
Tanggal : 29-04-2022 23:44:04 | Waktu Scraping Detik.com : 99.5363028049469 detik | Banyak row : 43 | Banyak column : 7 
Tanggal : 29-04-2022 23:44:04 | Waktu Scraping Total Waktu Scraping Ketiga Website : 167.91721606254578 detik | Banyak row : 176 | Banyak column : 7.0 
Tanggal : 30-04-2022 00:44:07 | Waktu Scraping Liputan6.com : 57.982794523239136 detik | Banyak row : 77 | Banyak column : 7 
Tanggal : 30-04-2022 00:44:07 | Waktu Scraping Tribunnews.com : 5.215434789657593 detik | Banyak row : 53 | Banyak column : 7 
Tanggal : 30-04-2022 00:44:07 | Waktu Scraping Detik.com : 100.22343802452087 detik | Banyak row : 43 | Banyak column : 7 
Tanggal : 30-04-2022 00:44:07 | Waktu Scraping Total Waktu Scraping Ketiga Website : 163.4216673374176 detik | Banyak row : 173 | Banyak column : 7.0 
Tanggal : 30-04-2022 01:44:09 | Waktu Scraping Liputan6.com : 55.64344811439514 detik | Banyak row : 77 | Banyak column : 7 
Tanggal : 30-04-2022 01:44:09 | Waktu Scraping Tribunnews.com : 5.73686671257019 detik | Banyak row : 57 | Banyak column : 7 
Tanggal : 30-04-2022 01:44:09 | Waktu Scraping Detik.com : 109.36678695678711 detik | Banyak row : 48 | Banyak column : 7 
Tanggal : 30-04-2022 01:44:09 | Waktu Scraping Total Waktu Scraping Ketiga Website : 170.74710178375244 detik | Banyak row : 182 | Banyak column : 7.0 
Tanggal : 30-04-2022 02:44:11 | Waktu Scraping Liputan6.com : 52.351547718048096 detik | Banyak row : 77 | Banyak column : 7 
Tanggal : 30-04-2022 02:44:11 | Waktu Scraping Tribunnews.com : 5.833436727523804 detik | Banyak row : 60 | Banyak column : 7 
Tanggal : 30-04-2022 02:44:11 | Waktu Scraping Detik.com : 111.75641012191772 detik | Banyak row : 48 | Banyak column : 7 
Tanggal : 30-04-2022 02:44:11 | Waktu Scraping Total Waktu Scraping Ketiga Website : 169.94139456748962 detik | Banyak row : 185 | Banyak column : 7.0 
Tanggal : 30-04-2022 03:44:14 | Waktu Scraping Liputan6.com : 54.346238136291504 detik | Banyak row : 80 | Banyak column : 7 
Tanggal : 30-04-2022 03:44:14 | Waktu Scraping Tribunnews.com : 4.954855442047119 detik | Banyak row : 58 | Banyak column : 7 
Tanggal : 30-04-2022 03:44:14 | Waktu Scraping Detik.com : 103.63628101348877 detik | Banyak row : 49 | Banyak column : 7 
Tanggal : 30-04-2022 03:44:14 | Waktu Scraping Total Waktu Scraping Ketiga Website : 162.9373745918274 detik | Banyak row : 187 | Banyak column : 7.0 
Tanggal : 30-04-2022 04:44:16 | Waktu Scraping Liputan6.com : 57.989707469940186 detik | Banyak row : 78 | Banyak column : 7 
Tanggal : 30-04-2022 04:44:16 | Waktu Scraping Tribunnews.com : 5.043561935424805 detik | Banyak row : 58 | Banyak column : 7 
Tanggal : 30-04-2022 04:44:16 | Waktu Scraping Detik.com : 102.02972865104675 detik | Banyak row : 47 | Banyak column : 7 
Tanggal : 30-04-2022 04:44:16 | Waktu Scraping Total Waktu Scraping Ketiga Website : 165.06299805641174 detik | Banyak row : 183 | Banyak column : 7.0 
Tanggal : 30-04-2022 05:44:18 | Waktu Scraping Liputan6.com : 54.428382873535156 detik | Banyak row : 78 | Banyak column : 7 
Tanggal : 30-04-2022 05:44:18 | Waktu Scraping Tribunnews.com : 4.982179880142212 detik | Banyak row : 59 | Banyak column : 7 
Tanggal : 30-04-2022 05:44:18 | Waktu Scraping Detik.com : 104.50771498680115 detik | Banyak row : 50 | Banyak column : 7 
Tanggal : 30-04-2022 05:44:18 | Waktu Scraping Total Waktu Scraping Ketiga Website : 163.91827774047852 detik | Banyak row : 187 | Banyak column : 7.0 
Tanggal : 30-04-2022 06:44:20 | Waktu Scraping Liputan6.com : 55.069504261016846 detik | Banyak row : 73 | Banyak column : 7 
Tanggal : 30-04-2022 06:44:20 | Waktu Scraping Tribunnews.com : 5.532614469528198 detik | Banyak row : 61 | Banyak column : 7 
Tanggal : 30-04-2022 06:44:20 | Waktu Scraping Detik.com : 101.26119112968445 detik | Banyak row : 48 | Banyak column : 7 
Tanggal : 30-04-2022 06:44:20 | Waktu Scraping Total Waktu Scraping Ketiga Website : 161.8633098602295 detik | Banyak row : 182 | Banyak column : 7.0 
Tanggal : 30-04-2022 07:44:23 | Waktu Scraping Liputan6.com : 46.595641136169434 detik | Banyak row : 71 | Banyak column : 7 
Tanggal : 30-04-2022 07:44:23 | Waktu Scraping Tribunnews.com : 5.487764358520508 detik | Banyak row : 61 | Banyak column : 7 
Tanggal : 30-04-2022 07:44:23 | Waktu Scraping Detik.com : 96.99127697944641 detik | Banyak row : 47 | Banyak column : 7 
Tanggal : 30-04-2022 07:44:23 | Waktu Scraping Total Waktu Scraping Ketiga Website : 149.07468247413635 detik | Banyak row : 179 | Banyak column : 7.0 
Tanggal : 30-04-2022 08:44:25 | Waktu Scraping Liputan6.com : 95.9483757019043 detik | Banyak row : 74 | Banyak column : 7 
Tanggal : 30-04-2022 08:44:25 | Waktu Scraping Tribunnews.com : 4.876020669937134 detik | Banyak row : 58 | Banyak column : 7 
Tanggal : 30-04-2022 08:44:25 | Waktu Scraping Detik.com : 105.34415435791016 detik | Banyak row : 49 | Banyak column : 7 
Tanggal : 30-04-2022 08:44:25 | Waktu Scraping Total Waktu Scraping Ketiga Website : 206.1685507297516 detik | Banyak row : 181 | Banyak column : 7.0 
Tanggal : 30-04-2022 09:44:27 | Waktu Scraping Liputan6.com : 52.35211539268494 detik | Banyak row : 73 | Banyak column : 7 
Tanggal : 30-04-2022 09:44:27 | Waktu Scraping Tribunnews.com : 4.893645524978638 detik | Banyak row : 58 | Banyak column : 7 
Tanggal : 30-04-2022 09:44:27 | Waktu Scraping Detik.com : 107.72066020965576 detik | Banyak row : 49 | Banyak column : 7 
Tanggal : 30-04-2022 09:44:27 | Waktu Scraping Total Waktu Scraping Ketiga Website : 164.96642112731934 detik | Banyak row : 180 | Banyak column : 7.0 
Tanggal : 30-04-2022 10:44:29 | Waktu Scraping Liputan6.com : 51.998597621917725 detik | Banyak row : 77 | Banyak column : 7 
Tanggal : 30-04-2022 10:44:29 | Waktu Scraping Tribunnews.com : 4.775238037109375 detik | Banyak row : 62 | Banyak column : 7 
Tanggal : 30-04-2022 10:44:29 | Waktu Scraping Detik.com : 113.62418174743652 detik | Banyak row : 47 | Banyak column : 7 
Tanggal : 30-04-2022 10:44:29 | Waktu Scraping Total Waktu Scraping Ketiga Website : 170.39801740646362 detik | Banyak row : 186 | Banyak column : 7.0 
Tanggal : 30-04-2022 11:44:32 | Waktu Scraping Liputan6.com : 55.40265250205994 detik | Banyak row : 81 | Banyak column : 7 
Tanggal : 30-04-2022 11:44:32 | Waktu Scraping Tribunnews.com : 4.83549165725708 detik | Banyak row : 56 | Banyak column : 7 
Tanggal : 30-04-2022 11:44:32 | Waktu Scraping Detik.com : 103.93190479278564 detik | Banyak row : 45 | Banyak column : 7 
Tanggal : 30-04-2022 11:44:32 | Waktu Scraping Total Waktu Scraping Ketiga Website : 164.17004895210266 detik | Banyak row : 182 | Banyak column : 7.0 
Tanggal : 30-04-2022 12:44:35 | Waktu Scraping Liputan6.com : 55.27186322212219 detik | Banyak row : 82 | Banyak column : 7 
Tanggal : 30-04-2022 12:44:35 | Waktu Scraping Tribunnews.com : 5.396931886672974 detik | Banyak row : 53 | Banyak column : 7 
Tanggal : 30-04-2022 12:44:35 | Waktu Scraping Detik.com : 108.29433131217957 detik | Banyak row : 49 | Banyak column : 7 
Tanggal : 30-04-2022 12:44:35 | Waktu Scraping Total Waktu Scraping Ketiga Website : 168.96312642097473 detik | Banyak row : 184 | Banyak column : 7.0 
Tanggal : 30-04-2022 13:44:37 | Waktu Scraping Liputan6.com : 61.57510232925415 detik | Banyak row : 84 | Banyak column : 7 
Tanggal : 30-04-2022 13:44:37 | Waktu Scraping Tribunnews.com : 5.317175388336182 detik | Banyak row : 56 | Banyak column : 7 
Tanggal : 30-04-2022 13:44:37 | Waktu Scraping Detik.com : 106.53148365020752 detik | Banyak row : 50 | Banyak column : 7 
Tanggal : 30-04-2022 13:44:37 | Waktu Scraping Total Waktu Scraping Ketiga Website : 173.42376136779785 detik | Banyak row : 190 | Banyak column : 7.0 
Tanggal : 30-04-2022 14:44:38 | Waktu Scraping Liputan6.com : 58.19712591171265 detik | Banyak row : 84 | Banyak column : 7 
Tanggal : 30-04-2022 14:44:38 | Waktu Scraping Tribunnews.com : 4.894484758377075 detik | Banyak row : 56 | Banyak column : 7 
Tanggal : 30-04-2022 14:44:38 | Waktu Scraping Detik.com : 106.98863339424133 detik | Banyak row : 47 | Banyak column : 7 
Tanggal : 30-04-2022 14:44:38 | Waktu Scraping Total Waktu Scraping Ketiga Website : 170.08024406433105 detik | Banyak row : 187 | Banyak column : 7.0 
Tanggal : 30-04-2022 15:44:41 | Waktu Scraping Liputan6.com : 60.127742528915405 detik | Banyak row : 84 | Banyak column : 7 
Tanggal : 30-04-2022 15:44:41 | Waktu Scraping Tribunnews.com : 6.944661855697632 detik | Banyak row : 57 | Banyak column : 7 
Tanggal : 30-04-2022 15:44:41 | Waktu Scraping Detik.com : 102.7767264842987 detik | Banyak row : 44 | Banyak column : 7 
Tanggal : 30-04-2022 15:44:41 | Waktu Scraping Total Waktu Scraping Ketiga Website : 169.84913086891174 detik | Banyak row : 185 | Banyak column : 7.0 
Tanggal : 30-04-2022 16:44:43 | Waktu Scraping Liputan6.com : 58.47338008880615 detik | Banyak row : 84 | Banyak column : 7 
Tanggal : 30-04-2022 16:44:43 | Waktu Scraping Tribunnews.com : 4.989851713180542 detik | Banyak row : 57 | Banyak column : 7 
Tanggal : 30-04-2022 16:44:43 | Waktu Scraping Detik.com : 104.26194047927856 detik | Banyak row : 43 | Banyak column : 7 
Tanggal : 30-04-2022 16:44:43 | Waktu Scraping Total Waktu Scraping Ketiga Website : 167.72517228126526 detik | Banyak row : 184 | Banyak column : 7.0
